product_id,sale_date,sales_rep,region,sales_amount,quantity_sold,product_category,unit_cost,unit_price,customer_type,discount,payment_method,sales_channel,region_and_sales_rep
1020,08-09-2023,eve,north,9733.47,26,clothing,4472.35,4770.42,new,0.01,credit card,retail,north-eve
1059,28-06-2023,bob,north,2338.64,13,electronics,1969.78,2437.7,new,0.19,credit card,retail,north-bob
1036,01-07-2023,alice,west,3111.57,17,furniture,1475,1840.77,returning,0.1,credit card,online,west-alice
1019,01-06-2023,bob,east,3109.03,38,clothing,3637.25,4096.96,returning,0.09,bank transfer,online,east-bob
1090,25-01-2023,charlie,south,2381.12,17,clothing,4190.26,4645.35,new,0.12,credit card,retail,south-charlie
1067,29-06-2023,eve,south,114.59,48,food,4319.32,4625.56,returning,0.1,bank transfer,online,south-eve
1019,17-07-2023,david,south,7320.51,14,clothing,1614.19,1882.79,new,0.25,credit card,retail,south-david
1020,10-12-2023,bob,north,9671.77,45,electronics,4268.45,4551.6,new,0.08,bank transfer,online,north-bob
1096,10-06-2023,charlie,south,2320.51,6,furniture,252.62,742,new,0.22,credit card,retail,south-charlie
1071,26-06-2023,david,north,6664.17,35,clothing,295.82,684.67,new,0.03,credit card,online,north-david
1052,12-10-2023,david,north,7444.77,46,electronics,3136.42,3198.49,returning,0.29,cash,retail,north-david
1033,04-03-2023,bob,west,8499.41,14,clothing,362.38,753.81,returning,0.19,cash,retail,west-bob
1040,30-05-2023,alice,south,4284.03,47,clothing,1656.82,1750.38,new,0.21,credit card,online,south-alice
1039,03-06-2023,bob,south,3099.02,8,clothing,3380.14,3609.34,returning,0.09,credit card,online,south-bob
1082,05-06-2023,charlie,east,3320.42,15,clothing,1719.47,1832.6,returning,0.12,credit card,online,east-charlie
1001,18-02-2023,david,west,7154.95,27,clothing,939.02,1286.92,returning,0.07,credit card,retail,west-david
1011,03-12-2023,bob,east,8186.12,13,electronics,1442.69,1882.57,returning,0.28,cash,online,east-bob
1092,25-03-2023,alice,west,1897.98,49,furniture,2315,2467.28,new,0.15,bank transfer,retail,west-alice
1057,27-12-2023,bob,south,3772.32,31,furniture,2403.16,2453.35,returning,0.19,credit card,online,south-bob
1089,26-06-2023,eve,north,9029.21,35,furniture,3925.85,4082.11,new,0.22,cash,online,north-eve
1050,28-05-2023,alice,north,8086.27,6,furniture,3763.26,4102.72,new,0.11,credit card,retail,north-alice
1023,28-04-2023,charlie,north,9850.1,5,electronics,2311.25,2482.34,returning,0.22,credit card,retail,north-charlie
1031,08-12-2023,david,north,7567.06,22,food,4236.05,4382.32,new,0.2,bank transfer,online,north-david
1094,04-03-2023,bob,north,3992.63,49,food,615.47,715.84,returning,0.21,credit card,retail,north-bob
1042,08-07-2023,alice,east,5947.31,23,electronics,1314,1567.78,returning,0.15,credit card,retail,east-alice
1099,26-12-2023,eve,west,6644.04,25,electronics,4148.48,4293.69,new,0.11,bank transfer,online,west-eve
1007,18-02-2023,alice,south,876.71,34,clothing,1921.07,2289.27,returning,0.07,bank transfer,retail,south-alice
1016,23-11-2023,eve,east,5490.52,26,clothing,4906.85,4954.39,new,0.25,bank transfer,online,east-eve
1090,14-09-2023,charlie,west,7122.28,47,clothing,2357.95,2693.33,new,0.18,bank transfer,online,west-charlie
1060,12-08-2023,david,north,1756.48,5,furniture,3970.08,4096.48,returning,0.13,cash,retail,north-david
1002,21-05-2023,charlie,west,7828.25,26,clothing,2041.42,2291.17,returning,0.28,cash,online,west-charlie
1001,03-08-2023,bob,west,5879.35,20,food,2153.52,2303.7,returning,0.01,cash,retail,west-bob
1048,30-07-2023,alice,north,9527,6,furniture,1945.27,2309.43,new,0.26,credit card,online,north-alice
1012,14-11-2023,eve,north,519.98,6,clothing,3609.42,4082.62,returning,0.3,bank transfer,retail,north-eve
1069,01-02-2023,eve,north,2726.73,18,furniture,2760.21,3219.58,new,0.27,bank transfer,retail,north-eve
1037,07-06-2023,alice,south,6055.38,4,food,4721.7,5017.58,new,0.24,cash,retail,south-alice
1032,12-10-2023,alice,north,3035.94,17,clothing,1291.91,1528.59,returning,0.11,credit card,retail,north-alice
1009,01-11-2023,bob,south,7172.8,14,food,547.79,958.76,returning,0.07,credit card,retail,south-bob
1099,13-10-2023,charlie,north,7614.15,14,food,1996.64,2341.47,returning,0.22,credit card,online,north-charlie
1019,24-05-2023,eve,south,1114.91,13,food,3102.73,3202.68,new,0.09,cash,online,south-eve
1048,19-01-2023,bob,west,5187.16,7,clothing,4310.95,4723.2,returning,0.05,credit card,retail,west-bob
1080,18-01-2023,charlie,east,5138.02,44,electronics,1763.67,1983.82,new,0.24,credit card,online,east-charlie
1003,14-09-2023,bob,west,3755.88,15,clothing,3286.24,3388.84,returning,0.09,credit card,retail,west-bob
1020,19-03-2023,eve,west,9335.96,19,food,1783.48,1931.56,returning,0.27,bank transfer,retail,west-eve
1024,24-06-2023,alice,north,8292.31,43,clothing,3105.24,3246.33,new,0.25,cash,online,north-alice
1054,13-07-2023,alice,south,7002.37,47,food,4429.8,4694.21,new,0.25,bank transfer,online,south-alice
1033,23-04-2023,charlie,east,7171.83,44,electronics,1195.22,1320.06,returning,0.23,bank transfer,retail,east-charlie
1024,24-04-2023,david,north,4670.99,35,furniture,2051,2121.55,returning,0.26,cash,retail,north-david
1075,10-08-2023,charlie,north,9217.85,17,electronics,4966.66,5037.27,returning,0.24,bank transfer,retail,north-charlie
1072,15-06-2023,david,north,6976.49,35,electronics,4349.36,4645.17,returning,0.18,credit card,retail,north-david
1036,15-11-2023,bob,west,7316.91,19,furniture,2844.97,3215,returning,0.09,credit card,retail,west-bob
1038,12-05-2023,bob,south,8630.74,20,clothing,2607.31,2774.86,new,0.27,credit card,retail,south-bob
1084,21-09-2023,eve,south,2813.31,36,furniture,1458.77,1485.75,new,0.25,credit card,online,south-eve
1099,24-02-2023,david,east,8090,35,clothing,2610.19,2682.53,new,0.14,cash,retail,east-david
1089,25-12-2023,eve,south,2032.88,32,clothing,4248.5,4706.7,new,0.01,bank transfer,retail,south-eve
1099,11-05-2023,alice,south,3518.89,48,food,3441.61,3693.45,returning,0.19,bank transfer,online,south-alice
1025,15-10-2023,david,north,3422.54,44,food,1485.72,1717.97,new,0.02,credit card,retail,north-david
1093,23-09-2023,charlie,north,9787.4,40,furniture,1047.25,1075.89,new,0.28,credit card,retail,north-charlie
1018,01-01-2024,alice,west,8579.72,24,electronics,1362.78,1729.81,new,0.29,bank transfer,online,west-alice
1082,11-06-2023,alice,north,7041.58,17,furniture,890.31,1159.06,returning,0.06,cash,retail,north-alice
1066,28-03-2023,charlie,north,7297.86,7,clothing,523.42,632.44,new,0.2,bank transfer,online,north-charlie
1054,24-02-2023,alice,north,5664.52,43,food,2124.72,2188.66,returning,0.03,credit card,retail,north-alice
1035,15-10-2023,david,north,9476.2,1,furniture,610.83,808.69,new,0.22,credit card,online,north-david
1080,27-06-2023,eve,west,5012.96,35,furniture,900.97,1321.18,returning,0.1,cash,online,west-eve
1061,15-12-2023,alice,north,3867.13,32,food,2759.26,3193.25,new,0.2,bank transfer,online,north-alice
1041,08-01-2023,david,east,1714.05,36,food,864.77,1170.16,returning,0.11,cash,retail,east-david
1100,17-11-2023,bob,east,7883.44,13,food,366.2,732.69,new,0.04,cash,retail,east-bob
1033,09-11-2023,david,east,7370.99,6,clothing,1621.07,1687.5,returning,0.12,credit card,online,east-david
1068,04-09-2023,eve,east,3905.11,14,food,1140.58,1438.76,returning,0.03,bank transfer,online,east-eve
1033,19-11-2023,david,north,349.41,37,electronics,2600.76,2937.57,new,0.17,credit card,retail,north-david
1014,12-09-2023,charlie,east,8406.07,48,furniture,556.72,665.07,returning,0.01,bank transfer,retail,east-charlie
1021,24-11-2023,eve,north,213.04,15,food,3771.27,4212.55,returning,0.16,credit card,retail,north-eve
1048,23-02-2023,bob,west,7066.63,47,food,4535.86,4641.41,new,0.27,credit card,retail,west-bob
1020,06-09-2023,charlie,east,9705.55,4,clothing,3730,3893.6,new,0.25,bank transfer,retail,east-charlie
1008,27-08-2023,david,south,4432.85,40,clothing,2687.49,3001.56,returning,0.26,bank transfer,online,south-david
1007,17-08-2023,eve,east,2426.24,16,furniture,4310.31,4633.1,new,0.28,credit card,retail,east-eve
1067,08-03-2023,bob,east,7078.22,28,electronics,3489.85,3842.55,new,0.03,bank transfer,online,east-bob
1017,20-02-2023,charlie,north,8189.57,16,furniture,102.23,167.12,new,0.04,credit card,retail,north-charlie
1033,07-04-2023,bob,east,5509.66,4,food,2000.75,2426.99,returning,0.17,bank transfer,online,east-bob
1048,02-04-2023,david,south,9673.65,45,electronics,4262.21,4533.31,returning,0.27,credit card,online,south-david
1076,21-09-2023,bob,north,611.52,26,electronics,1762,2002.95,returning,0.29,credit card,retail,north-bob
1059,18-10-2023,alice,north,5097.48,28,electronics,224.32,715.06,returning,0.01,credit card,online,north-alice
1086,06-04-2023,charlie,west,7212.69,32,electronics,3743.59,4116.38,returning,0.11,cash,online,west-charlie
1022,29-03-2023,bob,west,8640.14,45,furniture,4020.09,4087.91,returning,0.06,bank transfer,online,west-bob
1030,19-03-2023,david,east,1874.63,2,clothing,844.94,1225.64,returning,0.23,credit card,online,east-david
1038,15-10-2023,david,west,8020.03,31,clothing,2709.84,2766.51,new,0.19,cash,retail,west-david
1051,30-04-2023,bob,west,5571.8,3,food,1000.18,1023.64,returning,0.04,credit card,online,west-bob
1054,29-10-2023,david,west,4025.88,8,clothing,3610.21,3817.99,returning,0.15,cash,retail,west-david
1008,14-06-2023,eve,north,1403.98,24,clothing,1394.17,1891.02,new,0.21,credit card,online,north-eve
1027,01-07-2023,eve,north,8666.43,15,clothing,1615.26,1710.95,new,0.23,credit card,retail,north-eve
1027,11-08-2023,eve,north,1657,43,clothing,4232.61,4572.21,new,0.01,cash,retail,north-eve
1098,07-11-2023,alice,west,3166.9,31,food,2407.8,2502.76,returning,0.27,cash,retail,west-alice
1021,07-01-2023,bob,north,2971.45,9,furniture,3365.28,3730.43,new,0.17,bank transfer,online,north-bob
1030,26-11-2023,alice,west,8727,39,electronics,2041.75,2299.37,returning,0.24,bank transfer,retail,west-alice
1097,20-09-2023,david,north,6759.76,45,clothing,1525.13,1868.32,returning,0.24,cash,retail,north-david
1028,10-06-2023,alice,north,7987.15,2,furniture,3146.12,3255.53,returning,0.06,bank transfer,online,north-alice
1064,31-05-2023,david,south,2579.63,8,clothing,816.54,1191.9,new,0.03,cash,retail,south-david
1097,26-03-2023,david,east,6286.25,7,clothing,1896.35,2394.2,new,0.22,bank transfer,online,east-david
1069,27-05-2023,charlie,west,5760.29,44,electronics,1084.73,1420.9,returning,0.05,credit card,online,west-charlie
1061,22-04-2023,eve,south,8345.02,39,electronics,3494.19,3746,returning,0.25,bank transfer,retail,south-eve
1048,05-02-2023,david,north,9070.26,42,electronics,4723.83,5186.19,returning,0.22,credit card,online,north-david
1019,12-10-2023,charlie,west,220.35,16,clothing,4977.78,4995.55,new,0.25,credit card,online,west-charlie
1004,07-07-2023,eve,north,6772.8,35,clothing,2278.87,2646.53,returning,0.09,bank transfer,online,north-eve
1035,23-03-2023,david,east,613.17,30,clothing,1300.03,1745.52,new,0.09,cash,retail,east-david
1064,02-01-2023,david,south,5533.7,10,electronics,2242.01,2282.23,returning,0.2,credit card,online,south-david
1049,30-10-2023,alice,east,2947.56,38,food,4243.98,4474.51,new,0.01,credit card,online,east-alice
1017,16-07-2023,alice,south,3137.09,18,furniture,1069.73,1180.04,returning,0.22,bank transfer,online,south-alice
1044,11-01-2023,eve,north,3594.29,5,food,4762.87,5050.46,new,0.25,cash,retail,north-eve
1092,22-08-2023,david,east,6250.8,29,clothing,1742.24,2070.52,new,0.12,cash,online,east-david
1030,14-07-2023,bob,east,3407.09,39,clothing,4929.73,5088.02,new,0.23,bank transfer,retail,east-bob
1093,29-04-2023,alice,north,7353.72,34,food,4201.11,4436.5,new,0.05,cash,online,north-alice
1046,20-01-2023,eve,east,4104.82,43,clothing,4052.42,4199.3,new,0.1,bank transfer,retail,east-eve
1006,18-09-2023,david,west,776.7,45,furniture,1623.63,1814.63,new,0.29,bank transfer,retail,west-david
1099,20-10-2023,david,south,7859.22,23,clothing,93.45,181.62,returning,0.3,bank transfer,retail,south-david
1037,13-09-2023,bob,south,2929.01,5,furniture,1941.56,2385.48,returning,0.15,credit card,online,south-bob
1024,10-08-2023,eve,south,4384.39,30,food,1543.96,1558.87,returning,0.28,credit card,online,south-eve
1093,14-08-2023,david,west,6885.89,6,food,235.12,677.5,returning,0.16,credit card,online,west-david
1046,22-02-2023,alice,south,3391.32,46,clothing,2551.56,2841.68,new,0.09,bank transfer,retail,south-alice
1053,21-12-2023,bob,north,660.2,44,furniture,2045,2217.51,returning,0.08,credit card,online,north-bob
1095,08-12-2023,eve,east,3801.82,4,clothing,3191.05,3555.35,new,0.28,credit card,online,east-eve
1099,30-12-2023,bob,west,9450.04,29,electronics,3124.87,3383.67,new,0.05,credit card,retail,west-bob
1060,07-10-2023,alice,south,6453.17,23,electronics,647.7,902.26,new,0.17,bank transfer,online,south-alice
1097,22-03-2023,eve,north,6747.64,6,electronics,4885.98,4949.95,returning,0.17,bank transfer,online,north-eve
1063,21-07-2023,bob,east,6359.59,32,electronics,975.31,1176.17,new,0.22,bank transfer,retail,east-bob
1085,07-06-2023,charlie,east,2070.02,42,clothing,2254.11,2382.23,returning,0.15,credit card,retail,east-charlie
1032,30-04-2023,alice,west,4241.51,18,electronics,2466.18,2483.87,returning,0.08,cash,online,west-alice
1087,28-02-2023,alice,west,7534.3,15,furniture,4074.66,4261.11,returning,0.05,credit card,retail,west-alice
1033,03-08-2023,alice,west,1103.59,40,food,541.19,595.2,returning,0.19,credit card,online,west-alice
1067,08-05-2023,charlie,north,2850.74,32,food,2171.79,2307.64,returning,0.22,bank transfer,online,north-charlie
1018,12-08-2023,charlie,north,2835.56,9,electronics,3161.09,3216.42,new,0.17,bank transfer,online,north-charlie
1025,28-07-2023,david,west,4376.99,37,electronics,1115.02,1174.48,new,0.22,credit card,online,west-david
1095,25-04-2023,bob,south,9805.65,10,electronics,3155.97,3263.49,returning,0.04,credit card,online,south-bob
1054,28-07-2023,david,east,768.28,20,clothing,4622.14,5122.07,new,0.26,cash,retail,east-david
1058,14-01-2023,bob,east,5235.14,6,food,4987.71,4998.78,returning,0.17,cash,retail,east-bob
1067,09-01-2023,charlie,north,1875.71,48,electronics,210.63,533.58,new,0.04,bank transfer,online,north-charlie
1046,09-02-2023,charlie,east,9709.7,3,furniture,1216.16,1295.37,new,0.14,cash,retail,east-charlie
1024,25-08-2023,david,south,1221.7,42,electronics,1586.02,2047.13,new,0.25,cash,retail,south-david
1032,08-10-2023,eve,east,4095.65,11,food,2025.67,2081.55,new,0.27,bank transfer,online,east-eve
1047,25-12-2023,david,north,7405.06,43,electronics,1249.17,1727.15,new,0.08,cash,retail,north-david
1086,20-07-2023,bob,north,7075.09,17,food,1057.27,1366.62,new,0.21,credit card,retail,north-bob
1023,03-09-2023,david,south,4285.01,32,electronics,4775.04,4785.66,new,0.03,cash,online,south-david
1066,05-10-2023,alice,south,3530.59,4,furniture,4596.68,5044.74,new,0.01,bank transfer,online,south-alice
1027,23-08-2023,bob,east,4036.36,4,electronics,282.61,548.25,new,0.17,credit card,online,east-bob
1002,04-01-2023,bob,east,2716.34,17,furniture,1727.12,1865.83,new,0.21,cash,online,east-bob
1090,03-06-2023,eve,north,2132.8,41,furniture,2055.49,2441.46,new,0.24,credit card,online,north-eve
1017,29-01-2023,charlie,south,4882.09,19,electronics,1233.12,1697.19,new,0.1,credit card,online,south-charlie
1033,19-04-2023,bob,south,2758.48,5,furniture,3162.92,3409.93,new,0,cash,online,south-bob
1009,08-04-2023,charlie,south,2945.87,32,clothing,3219.88,3384.5,returning,0.14,cash,retail,south-charlie
1043,03-08-2023,david,east,6601.89,22,electronics,4260,4656.58,new,0,bank transfer,online,east-david
1048,20-10-2023,alice,south,9688.52,6,electronics,3717.3,4061.37,new,0.03,bank transfer,retail,south-alice
1039,16-03-2023,eve,north,6076.01,35,furniture,2735.74,3181.23,new,0.1,credit card,retail,north-eve
1093,22-11-2023,charlie,north,862.1,22,furniture,3285.25,3634.58,new,0.13,bank transfer,online,north-charlie
1042,26-05-2023,bob,east,848.28,1,electronics,1406.24,1535.57,new,0.08,credit card,retail,east-bob
1026,08-05-2023,charlie,west,9519.09,20,clothing,2985.63,3452.14,new,0.17,credit card,retail,west-charlie
1099,07-12-2023,bob,east,3043.18,22,furniture,2471.67,2533.04,returning,0.02,bank transfer,retail,east-bob
1050,11-02-2023,charlie,west,1011.46,48,furniture,710.06,851.35,returning,0.04,bank transfer,online,west-charlie
1025,22-12-2023,bob,south,6030.54,11,food,1250.59,1515.49,returning,0.21,bank transfer,retail,south-bob
1024,10-02-2023,david,east,6274.12,13,clothing,1493.88,1781.09,new,0.04,cash,retail,east-david
1013,03-02-2023,bob,north,6520.2,42,clothing,4625.33,4642.83,new,0.19,credit card,online,north-bob
1060,17-01-2023,bob,south,2747.28,3,electronics,1190.41,1582.89,new,0.02,credit card,retail,south-bob
1007,14-06-2023,alice,north,249.6,9,clothing,1481.76,1668.95,returning,0.12,credit card,retail,north-alice
1057,02-06-2023,bob,south,9653.65,12,electronics,1878.3,2087.45,new,0.05,bank transfer,retail,south-bob
1036,17-03-2023,alice,east,2583.84,23,food,3335.53,3742.12,new,0.03,bank transfer,retail,east-alice
1045,28-03-2023,eve,west,6792.66,14,clothing,635.28,831.13,returning,0.17,bank transfer,retail,west-eve
1020,27-04-2023,alice,south,7095.64,33,furniture,4772.03,4805.17,returning,0.28,bank transfer,online,south-alice
1065,28-12-2023,david,west,6139.07,18,food,4334.58,4431.04,new,0.02,bank transfer,retail,west-david
1008,08-12-2023,alice,south,3197.78,49,electronics,2907.22,3385.61,new,0.13,cash,online,south-alice
1016,27-01-2023,eve,north,2783.85,41,food,3386.49,3430.99,new,0.21,bank transfer,retail,north-eve
1014,09-11-2023,david,north,6016.92,9,electronics,132.47,316.39,new,0.14,credit card,online,north-david
1076,14-10-2023,charlie,south,8674.35,23,food,1727.78,1984.34,returning,0.24,bank transfer,online,south-charlie
1087,14-05-2023,charlie,west,9472.66,10,electronics,3988.52,4240.23,new,0.05,credit card,online,west-charlie
1015,07-08-2023,alice,east,1148.47,19,clothing,433.54,445.48,new,0.29,bank transfer,retail,east-alice
1092,17-06-2023,alice,east,1632.8,47,furniture,1447.45,1703.02,returning,0.12,bank transfer,retail,east-alice
1098,08-04-2023,eve,north,9452.89,5,electronics,2947.22,3145.27,new,0.1,credit card,retail,north-eve
1066,25-09-2023,eve,east,7391.7,47,food,1319.24,1805.56,new,0.26,credit card,retail,east-eve
1032,25-08-2023,bob,north,8841.64,23,electronics,4673.19,4761.18,returning,0.17,credit card,retail,north-bob
1087,05-11-2023,eve,east,2106.06,30,electronics,698.74,882.28,returning,0.15,credit card,online,east-eve
1063,22-06-2023,bob,south,5917.1,25,electronics,3997.1,4212.65,new,0.22,cash,online,south-bob
1086,09-07-2023,david,north,7041.28,28,food,2564.35,2765.79,returning,0.17,credit card,online,north-david
1051,02-05-2023,alice,north,6833.11,34,furniture,3764.14,4100.4,returning,0.05,bank transfer,retail,north-alice
1025,15-02-2023,david,south,4140.7,45,clothing,1588.04,1703.64,new,0.2,bank transfer,retail,south-david
1058,05-03-2023,eve,north,252.41,48,furniture,2596.72,2715.05,returning,0.04,cash,online,north-eve
1063,10-05-2023,david,east,5870.97,47,electronics,4291.33,4658.64,new,0.24,credit card,retail,east-david
1062,06-11-2023,david,east,2605.71,25,food,2361.05,2616.19,new,0.3,bank transfer,retail,east-david
1022,29-12-2023,david,north,4557.52,10,furniture,1830.61,2044.04,new,0.11,cash,online,north-david
1058,12-07-2023,eve,east,9580.05,14,electronics,2703.97,2796.88,new,0.13,bank transfer,online,east-eve
1058,03-11-2023,david,west,4050.45,42,clothing,3600.95,3702.84,returning,0.01,cash,retail,west-david
1086,30-06-2023,bob,north,8414.04,46,clothing,2245.64,2260.81,new,0,cash,retail,north-bob
1049,19-10-2023,eve,south,1966.55,30,clothing,4697.44,4752.24,new,0.28,credit card,online,south-eve
1052,09-10-2023,david,west,6757.36,41,electronics,1509.98,1792.83,new,0.04,cash,retail,west-david
1042,29-01-2023,eve,north,9772.37,25,food,2403.54,2850.56,new,0.13,bank transfer,online,north-eve
1070,29-05-2023,charlie,south,1108.74,14,furniture,3796.79,3947.5,returning,0.24,bank transfer,online,south-charlie
1015,24-09-2023,bob,east,182.37,35,clothing,3461.15,3631.75,returning,0.27,credit card,online,east-bob
1054,23-10-2023,david,south,4392.47,48,electronics,4325.02,4391.67,returning,0.16,credit card,retail,south-david
1060,11-01-2023,charlie,west,1016.99,34,electronics,4984.21,5184.64,new,0.17,cash,online,west-charlie
1097,13-06-2023,charlie,east,7509.01,10,furniture,2162.95,2191.19,returning,0.2,credit card,online,east-charlie
1008,23-04-2023,eve,north,9154.03,35,clothing,600.2,1059.82,returning,0.29,bank transfer,retail,north-eve
1053,06-07-2023,charlie,east,4396.81,11,electronics,200.56,540.38,new,0.18,bank transfer,online,east-charlie
1060,22-10-2023,bob,north,2661.25,11,furniture,3648.04,4143.51,returning,0.17,credit card,retail,north-bob
1005,20-08-2023,bob,north,4400.59,21,food,4376.37,4818.95,new,0,credit card,retail,north-bob
1068,15-08-2023,alice,south,7262.13,21,food,1142.53,1384.3,returning,0.02,credit card,retail,south-alice
1006,06-11-2023,bob,south,189.64,22,food,834.32,1098.97,returning,0.17,cash,online,south-bob
1096,08-04-2023,charlie,south,5935.59,45,clothing,357.92,461.3,returning,0.28,cash,online,south-charlie
1094,24-02-2023,bob,west,6171.59,7,furniture,4122.38,4358.78,returning,0.26,bank transfer,retail,west-bob
1047,21-04-2023,eve,west,6413.11,17,furniture,1591.34,2043.82,new,0.29,cash,retail,west-eve
1099,01-06-2023,alice,south,2496.02,2,electronics,2038.4,2073.32,new,0.16,cash,retail,south-alice
1055,03-09-2023,charlie,west,7169.12,12,electronics,2538.61,2971.75,returning,0.24,cash,online,west-charlie
1040,10-03-2023,alice,east,1004.78,42,electronics,4205.29,4382.35,new,0.25,cash,retail,east-alice
1052,08-11-2023,charlie,east,2072.78,18,furniture,3271.62,3722.38,returning,0.19,bank transfer,retail,east-charlie
1016,16-10-2023,eve,west,8786.95,11,electronics,3094.57,3565.6,returning,0.1,credit card,retail,west-eve
1013,07-09-2023,alice,west,7413.36,16,furniture,919.58,1258.3,returning,0.14,bank transfer,online,west-alice
1030,05-02-2023,david,east,236.08,49,furniture,2590.29,2925.86,returning,0.26,cash,retail,east-david
1019,27-08-2023,charlie,north,2558.92,18,food,3591.14,3822.99,returning,0.09,credit card,online,north-charlie
1017,28-05-2023,david,east,2222.62,35,electronics,4867.64,5287.05,returning,0.28,credit card,online,east-david
1063,15-08-2023,alice,east,2780.98,26,food,1046.96,1528.15,new,0.07,credit card,retail,east-alice
1019,01-09-2023,david,west,2550.84,16,clothing,97.24,487.03,new,0.22,bank transfer,retail,west-david
1092,03-12-2023,david,east,719.01,6,clothing,422.74,737.49,returning,0.19,credit card,retail,east-david
1058,31-12-2023,alice,west,4643.51,44,clothing,1910.47,2217.8,new,0.22,bank transfer,online,west-alice
1055,20-07-2023,eve,west,7354.06,43,furniture,4111.7,4537.94,returning,0.13,bank transfer,online,west-eve
1090,03-06-2023,david,south,6106.64,47,furniture,85.35,360.54,new,0.28,cash,online,south-david
1090,14-03-2023,david,east,6761.43,47,furniture,2310.82,2714.71,new,0.19,cash,retail,east-david
1062,20-07-2023,eve,north,903.38,48,electronics,1679.69,1939.04,new,0.09,credit card,online,north-eve
1023,23-10-2023,david,south,9519.76,42,food,309.78,350.38,returning,0.19,credit card,retail,south-david
1009,17-01-2023,david,west,8401.07,12,furniture,2278.67,2476.8,new,0.09,cash,retail,west-david
1012,09-05-2023,david,west,8070.39,13,food,1311.01,1538.79,returning,0.09,bank transfer,retail,west-david
1001,05-08-2023,bob,north,8247.54,4,food,1791.83,1871.22,returning,0.12,bank transfer,online,north-bob
1058,02-03-2023,eve,west,9333.83,39,food,3542.8,3603.02,returning,0.26,cash,online,west-eve
1001,14-04-2023,david,east,5488.11,2,electronics,2631.68,2904.06,new,0.15,bank transfer,online,east-david
1034,11-02-2023,eve,south,2082.79,26,electronics,667,718.72,new,0.2,cash,retail,south-eve
1096,25-01-2023,charlie,west,6206.16,27,clothing,4809,4967.44,new,0.12,cash,online,west-charlie
1048,08-02-2023,charlie,west,7454.53,27,clothing,3197.76,3572.61,returning,0.08,credit card,online,west-charlie
1089,18-10-2023,david,north,7405.38,15,food,3841.05,4323.62,returning,0.29,credit card,retail,north-david
1001,11-05-2023,eve,east,5262.35,8,clothing,442.11,803.87,new,0.18,cash,retail,east-eve
1016,17-08-2023,eve,west,777.74,7,food,282.94,779.33,returning,0.28,credit card,online,west-eve
1061,18-04-2023,eve,north,3774.02,47,electronics,146.27,498.46,new,0.06,cash,retail,north-eve
1064,21-06-2023,bob,west,9215.59,46,electronics,984.53,1138.49,new,0.04,bank transfer,online,west-bob
1063,12-04-2023,charlie,north,5886.04,40,electronics,2101.32,2440.63,new,0.26,bank transfer,retail,north-charlie
1069,20-12-2023,eve,north,5429.49,12,furniture,4682.34,5036.4,new,0.2,bank transfer,retail,north-eve
1022,12-01-2023,eve,east,2761.65,13,food,2312.45,2504.6,returning,0.06,bank transfer,online,east-eve
1093,02-10-2023,bob,west,3747.64,43,electronics,1486.76,1505.44,new,0.08,cash,retail,west-bob
1067,11-04-2023,bob,east,8963.93,17,food,2831.58,3186.15,new,0.24,bank transfer,retail,east-bob
1076,13-02-2023,eve,north,6697.98,17,clothing,604.08,624.71,new,0.14,bank transfer,retail,north-eve
1026,01-11-2023,alice,south,7895.13,36,clothing,3067.05,3386.33,new,0.2,bank transfer,online,south-alice
1016,17-01-2023,eve,west,4598.02,21,electronics,2863.74,2953.91,new,0.1,bank transfer,retail,west-eve
1051,26-11-2023,eve,south,6339.45,8,food,3970.37,4257.52,new,0.11,cash,retail,south-eve
1086,26-02-2023,bob,west,2559,5,electronics,4934.1,5191.02,new,0.3,bank transfer,online,west-bob
1057,07-11-2023,bob,east,7084.06,26,clothing,1291.82,1308.44,returning,0.07,credit card,online,east-bob
1029,30-10-2023,eve,east,4333.25,16,electronics,2572.8,2760.6,returning,0.15,credit card,retail,east-eve
1078,12-01-2023,eve,east,4481.2,36,food,4548.88,4853.41,returning,0.25,credit card,retail,east-eve
1092,14-11-2023,eve,east,6528.29,28,clothing,3936.69,4362.51,returning,0.07,credit card,retail,east-eve
1069,21-03-2023,bob,east,9369.18,29,furniture,2462.66,2908.09,new,0.12,credit card,online,east-bob
1047,04-08-2023,eve,south,733.66,47,clothing,4729.59,4976.68,returning,0.18,credit card,retail,south-eve
1094,05-12-2023,eve,east,8264.96,12,furniture,333.32,700.25,returning,0.14,cash,online,east-eve
1062,21-09-2023,david,north,2994.59,37,electronics,4658.44,4823.5,returning,0.14,credit card,online,north-david
1069,29-05-2023,alice,north,4494.8,30,electronics,300.01,477.68,new,0.11,bank transfer,retail,north-alice
1076,22-03-2023,charlie,south,316.94,23,food,2759.16,2864.45,returning,0.18,credit card,retail,south-charlie
1016,03-08-2023,alice,west,3080.36,16,furniture,4457.68,4743.03,returning,0.19,cash,online,west-alice
1090,17-07-2023,david,north,5076.05,14,electronics,1350.47,1514.61,new,0.2,credit card,retail,north-david
1090,19-07-2023,charlie,west,656.14,10,furniture,2387.63,2438.97,returning,0.02,bank transfer,retail,west-charlie
1048,25-01-2023,eve,south,4961.85,7,electronics,1655.43,2001.08,new,0.19,bank transfer,online,south-eve
1085,30-03-2023,david,west,9278.4,45,clothing,4763.11,5119.91,returning,0.29,cash,retail,west-david
